iteration,term,type,shap,perm_imp,coef
11,smoothness weight_gsm,interaction,0.28579885471270694,0.0010633607853240302,-0.02848721601439034
11,smoothness stiffness,interaction,0.021421479114507834,0.04687522835079425,0.6252255017554765
11,weight_gsm stiffness,interaction,0.035791164008595375,0.00041086941484140825,-0.0329047945575944
12,smoothness,main,1.07181597981048,0.013189724609976217,3.277282528120507
12,weight_gsm,main,11.937104217888999,1.9162450644352387,-0.30270713433144497
12,stiffness,main,0.06064036129814878,0.0003628390039307372,0.9738824300349939
12,smoothness weight_gsm,interaction,0.13111404883389519,0.0011497783170139608,-0.03151006554302915
12,smoothness stiffness,interaction,0.011557766992259032,0.05388433374027977,0.7459418001163974
12,weight_gsm stiffness,interaction,0.019860330981686394,0.00019201269566349044,-0.039075217257298026
13,smoothness,main,1.118463559513757,0.017441404771391156,2.6740066711827866
13,weight_gsm,main,11.060005223156423,1.8432935389929657,-0.3019830535745472
13,stiffness,main,0.07086652807776249,0.000506339754819607,2.2789630000487886
13,smoothness weight_gsm,interaction,0.19802682969745913,0.0011566644723329466,-0.030219543939126077
13,smoothness stiffness,interaction,0.015900693912462988,0.05825691648527966,0.7785505671169124
13,weight_gsm stiffness,interaction,0.029228290111163135,0.0003091376383910882,-0.03142383058497799
14,smoothness,main,0.9476754062131442,0.011974323455205849,2.777416591393977
14,weight_gsm,main,11.610299174741362,1.9116645489533934,-0.2973153128196881
14,stiffness,main,0.06633488207031227,0.0003366691126963195,0.7366269562633766
14,smoothness weight_gsm,interaction,0.13475377875452405,0.0010427396163358305,-0.03304474018360737
14,smoothness stiffness,interaction,0.010641312014470087,0.06084569571483521,0.5463955820177124
14,weight_gsm stiffness,interaction,0.02857397908995034,0.000270564225257508,-0.0364302735683308
15,smoothness,main,0.8735675060857284,0.011556236905274875,2.2830138104960165
15,weight_gsm,main,10.919342925063578,1.891493106297662,-0.29868467107268154
15,stiffness,main,0.054896278772858235,0.0003669458952861748,1.4219361877193142
15,smoothness weight_gsm,interaction,0.1002493216505682,0.0012963831951282923,-0.030721266005002332
15,smoothness stiffness,interaction,0.015476262987611384,0.06019777565610024,0.6782220832375316
15,weight_gsm stiffness,interaction,0.020187946730776424,0.00022019629867507938,-0.03571752889438213
16,smoothness,main,0.866495403082579,0.010985004362210582,2.786987407270093
16,weight_gsm,main,11.253314787485866,1.904275271598206,-0.29969900537576827
16,stiffness,main,0.07148478491317765,0.00037616147181299684,1.2964084203017068
16,smoothness weight_gsm,interaction,0.1259809760801361,0.0010833559210933208,-0.028534498301759276
16,smoothness stiffness,interaction,0.011592883499420061,0.07779046363725003,0.6693054738911651
16,weight_gsm stiffness,interaction,0.025515306973124482,0.0003450757084308309,-0.037248843647920145
17,smoothness,main,0.6617071948872509,0.00885973564640855,2.716307491505209
17,weight_gsm,main,11.232768132278514,1.8336978978155614,-0.30366930577364004
17,stiffness,main,0.05338814852471923,0.00040277136095587804,2.1970865029957634
17,smoothness weight_gsm,interaction,0.08967392287138706,0.0011099115260292391,-0.03403756450886772
17,smoothness stiffness,interaction,0.007071388998649466,0.0734781576532349,0.7954037228964507
17,weight_gsm stiffness,interaction,0.022568072302640758,0.00028585805874247193,-0.03236120433701734
18,smoothness,main,1.2149859272179615,0.02242900405126046,1.764880379714264
18,weight_gsm,main,10.955565142266172,2.0310921595886784,-0.2898936377793291
18,stiffness,main,0.10273179936115892,0.0009243094181354938,0.5073758839218734
18,smoothness weight_gsm,interaction,0.23415868424297465,0.0007785985916563875,-0.03267214945844659
18,smoothness stiffness,interaction,0.019819691194233408,0.05534338192876655,0.3479348171238471
18,weight_gsm stiffness,interaction,0.04060489339312627,0.0003477781251019385,-0.038592643668787945
19,smoothness,main,1.1383182317714058,0.017904213599154617,2.8317709913963935
19,weight_gsm,main,10.824249826548309,1.891862575417409,-0.2974509526978857
19,stiffness,main,0.10074264131148826,0.0005663792960048264,0.5198160127942636
19,smoothness weight_gsm,interaction,0.1367027591577046,0.0011040259242357298,-0.029032304235020377
19,smoothness stiffness,interaction,0.025889623519523276,0.057752706426567234,0.5667191589036372
19,weight_gsm stiffness,interaction,0.028762264929325966,0.0002365394140526167,-0.03687978372804276
20,smoothness,main,1.0171701655599275,0.014247829042229987,2.171550166154108
20,weight_gsm,main,11.130044034492608,1.8782381498680123,-0.29882121249461374
20,stiffness,main,0.0712623858252758,0.0005441034006732126,1.6722195238934763
20,smoothness weight_gsm,interaction,0.15907769870199157,0.0012154157568382451,-0.03156949460255104
20,smoothness stiffness,interaction,0.01301185681595443,0.05285163434626985,0.66584548779374
20,weight_gsm stiffness,interaction,0.02216667078568323,0.00031272250917682156,-0.035654028520626005
21,smoothness,main,1.087822239207122,0.018823024239110465,2.7411752655693227
21,weight_gsm,main,10.670942992311364,1.871614434973963,-0.29657414933581855
21,stiffness,main,0.08756748806730456,0.0007173074841325567,0.9288783207126626
21,smoothness weight_gsm,interaction,0.1646937627479023,0.0010132005013771205,-0.025884299768263203
21,smoothness stiffness,interaction,0.020939291878635396,0.06752232676841805,0.5634416196028103
21,weight_gsm stiffness,interaction,0.03081852130218551,0.0002563232064336507,-0.033035714425995524
22,smoothness,main,1.3069757156108008,0.02382980290868133,2.9440669113028255
22,weight_gsm,main,10.994759108675444,1.8595025775472358,-0.2983615773209975
22,stiffness,main,0.09781137626187456,0.00071336428794887,1.2140204696820873
22,smoothness weight_gsm,interaction,0.19033850372609648,0.0009174539734928433,-0.028211145919723964
22,smoothness stiffness,interaction,0.0168989623516837,0.05025470639498915,0.5989167031305609
22,weight_gsm stiffness,interaction,0.03661692249076234,0.0002856469517623306,-0.033594278975730245
23,smoothness,main,0.8826532080046157,0.01083749912419022,3.2745036620932955
23,weight_gsm,main,11.447359998610686,1.8179073857697787,-0.30381186528381576
23,stiffness,main,0.06425131786076242,0.0004191023004726624,1.716493015456826
23,smoothness weight_gsm,interaction,0.13441458884682714,0.0011619003549807494,-0.03229603854338855
23,smoothness stiffness,interaction,0.010910123781350332,0.06105889238104566,0.7775909561405846
23,weight_gsm stiffness,interaction,0.024730254982925505,0.0002865066115603221,-0.03543844054320433
24,smoothness,main,0.72481399221175,0.00882511347814613,2.28543401329235
24,weight_gsm,main,11.67218074038815,1.889660811512483,-0.29983696555412326
24,stiffness,main,0.039426657116678226,0.0002657221648941444,2.047660807837145
24,smoothness weight_gsm,interaction,0.10855522357957198,0.0010262947249672916,-0.034256283917477565
24,smoothness stiffness,interaction,0.007922490686691179,0.07205937092820637,0.719965502750573
24,weight_gsm stiffness,interaction,0.019633393285156116,0.000301356666031638,-0.03694250749022909
25,smoothness,main,1.0672027098429326,0.01648856724474671,2.5806679336097886
25,weight_gsm,main,10.914080279094996,1.8563009635289003,-0.30035871989107044
25,stiffness,main,0.09302303566912673,0.0005842646594488743,1.7794553183439563
25,smoothness weight_gsm,interaction,0.16755483570400836,0.0014256822110253697,-0.03194486681852896
25,smoothness stiffness,interaction,0.022770107597140918,0.06257059248882772,0.6979358090929408
25,weight_gsm stiffness,interaction,0.028246214252742177,0.00029532732127778293,-0.03292780840737268
26,smoothness,main,1.0289305298238853,0.014125816946417468,2.9547595967787466
26,weight_gsm,main,11.159637928272407,1.868612748061705,-0.30193411551349647
26,stiffness,main,0.07067750899876302,0.0004994442215916162,1.8053747943937741
26,smoothness weight_gsm,interaction,0.1450989195631639,0.0013026045783531282,-0.029164702946160106
26,smoothness stiffness,interaction,0.01490552495680523,0.06256085147235377,0.7269405289724609
26,weight_gsm stiffness,interaction,0.026948645881276895,0.00027278218160138313,-0.0323671359363504
27,smoothness,main,0.9076388294066121,0.01201123167832573,2.4872592678759333
27,weight_gsm,main,11.506491704548765,1.940031569148172,-0.2991906979791058
27,stiffness,main,0.0686635373144879,0.00043488428509378394,1.1411151823435772
27,smoothness weight_gsm,interaction,0.11457224144746396,0.0011486919592109013,-0.033054182900063414
27,smoothness stiffness,interaction,0.012810718503104569,0.05761078936353781,0.6410986604780812
27,weight_gsm stiffness,interaction,0.023741013655052563,0.0002441598004434331,-0.037990344993384266
28,smoothness,main,1.0001480380383447,0.015056271357699358,2.513159386906487
28,weight_gsm,main,11.134277462003519,1.875500555216932,-0.2986167529494227
28,stiffness,main,0.09758470366092267,0.0007333548078523822,1.2864686766829319
28,smoothness weight_gsm,interaction,0.1373858245592715,0.0011052518364323416,-0.0325221328045174
28,smoothness stiffness,interaction,0.021638586775046015,0.05894568447326213,0.6113424622661281
28,weight_gsm stiffness,interaction,0.033180159384055594,0.0003100848468742923,-0.03273360935091099
29,smoothness,main,1.0129962523100993,0.016948562138657954,2.4873916153374376
29,weight_gsm,main,11.204400849306843,1.8323250938416784,-0.30143063379992735
29,stiffness,main,0.08653630012201677,0.00059616260145815,2.804229307053409
29,smoothness weight_gsm,interaction,0.1801385493350847,0.001398468403495301,-0.029855198667104444
29,smoothness stiffness,interaction,0.014636973494309822,0.0626829809552933,0.8091859966766309
29,weight_gsm stiffness,interaction,0.02455411496841299,0.00026928375495639535,-0.03586683447939677
30,smoothness,main,1.1732300516229832,0.017896911496945545,2.2428559713239085
30,weight_gsm,main,11.310508589579495,1.9120651789085812,-0.2942905768323455
30,stiffness,main,0.10142326109696316,0.0006209236354631775,1.111050092198516
30,smoothness weight_gsm,interaction,0.11726861972701617,0.0008932438224361072,-0.03022015154756279
30,smoothness stiffness,interaction,0.02330433508532115,0.06979729052493332,0.5137816026400924
30,weight_gsm stiffness,interaction,0.02760572229132422,0.00026767995629862763,-0.0355389552803653
31,smoothness,main,1.1148438028145915,0.017346407147008545,2.3892571461648457
31,weight_gsm,main,10.86483672660431,1.881314664913711,-0.2993672219970965
31,stiffness,main,0.08268286202957123,0.0004776236083455121,1.8019460472627655
31,smoothness weight_gsm,interaction,0.1197492202129387,0.001244976240136564,-0.02959784715923203
31,smoothness stiffness,interaction,0.01401422121722565,0.05452999873155454,0.6851255329914774
31,weight_gsm stiffness,interaction,0.028034980771233158,0.00020282955473065466,-0.035788917785243096
32,smoothness,main,0.951973072604594,0.014931757573821081,1.8423790710568673
32,weight_gsm,main,10.906038357561776,1.9522424628422574,-0.2943832419407081
32,stiffness,main,0.07624635467694828,0.0004167522998182793,1.6533380747044428
32,smoothness weight_gsm,interaction,0.1711123976309072,0.0011848776905283964,-0.030386236391327988
32,smoothness stiffness,interaction,0.010722631785580252,0.06789349276074148,0.5600391179625359
32,weight_gsm stiffness,interaction,0.02496752662695274,0.0004049767327461429,-0.030216903083787626
33,smoothness,main,0.8513809387656709,0.011418670766190419,2.381738733628051
33,weight_gsm,main,11.128532211612761,1.8524763847617636,-0.2983142029980675
33,stiffness,main,0.06382668835524202,0.0004604417231167668,1.8132792755580451
33,smoothness weight_gsm,interaction,0.11085444778299093,0.0010574012820348643,-0.031502152681051165
33,smoothness stiffness,interaction,0.015345548060901607,0.060807920917292556,0.6679181741925512
33,weight_gsm stiffness,interaction,0.024052281906154802,0.00032235204479901246,-0.035487337022660374
34,smoothness,main,1.108892401227751,0.016406756719036342,2.745055175268157
34,weight_gsm,main,11.78456727324655,1.8776932918448588,-0.3001578043182816
34,stiffness,main,0.07766476669096312,0.0005573559209157586,1.3845749484660965
34,smoothness weight_gsm,interaction,0.17495598794028297,0.0013102933502924575,-0.03332166546503076
34,smoothness stiffness,interaction,0.02297465517512863,0.05705003993337103,0.6737697684654006
34,weight_gsm stiffness,interaction,0.030272684304489907,0.0002378656194218398,-0.0385268937522084
35,smoothness,main,1.205210583680087,0.024863909746996073,2.2153551407581142
35,weight_gsm,main,11.3691573568403,1.9246810167637598,-0.2982996309817016
35,stiffness,main,0.10107214855515566,0.0007502593012969405,1.5116838599492766
35,smoothness weight_gsm,interaction,0.276482097512094,0.0014053313317435757,-0.0323285792368918
35,smoothness stiffness,interaction,0.018213059308683725,0.049995343281884194,0.6609145191723362
35,weight_gsm stiffness,interaction,0.03073913848838681,0.0002789937747852855,-0.0363490691393419
36,smoothness,main,1.3160676672615788,0.022574953466172387,3.143024260300428
36,weight_gsm,main,11.580452746796423,1.861377364715094,-0.3020078460498823
36,stiffness,main,0.07767628893201936,0.0004428762436092026,1.4707375850773658
36,smoothness weight_gsm,interaction,0.256067531184679,0.0010806826291791748,-0.028807545274347573
36,smoothness stiffness,interaction,0.014421805867398389,0.05515294883046905,0.7328189812117346
36,weight_gsm stiffness,interaction,0.024141799400041665,0.00023532675615287602,-0.03758355290536198
37,smoothness,main,0.97431935634231,0.01315466597928323,3.1541428787011494
37,weight_gsm,main,11.22536694669028,1.8407891278051696,-0.30328351096138484
37,stiffness,main,0.06354020597757712,0.0003536203677805938,1.6297822662085237
37,smoothness weight_gsm,interaction,0.12242511519762417,0.0010670827318327136,-0.031244854190658904
37,smoothness stiffness,interaction,0.011816109324456007,0.06216599023469975,0.7646271461016506
37,weight_gsm stiffness,interaction,0.02065377665217391,0.00022710946789118448,-0.03774225348861559
38,smoothness,main,1.085133368580972,0.017656456458616177,2.586164631922862
38,weight_gsm,main,11.083764237816148,1.92391546194698,-0.29941467630431645
38,stiffness,main,0.08417485798342947,0.0005360851562340007,1.056132594796808
38,smoothness weight_gsm,interaction,0.15919040419622268,0.0013714944121203999,-0.03087334056728966
38,smoothness stiffness,interaction,0.018993803642679254,0.051232594144260055,0.6411041343624688
38,weight_gsm stiffness,interaction,0.027062955676577943,0.00028338311201778763,-0.03496898162228273
39,smoothness,main,1.212930542185005,0.01923314484702998,3.2313364047599076
39,weight_gsm,main,10.757836258187314,1.7994335375930048,-0.3037609463751653
39,stiffness,main,0.08064497790169572,0.00046968020090841777,1.34468711800107
39,smoothness weight_gsm,interaction,0.2233670665600033,0.0009707549830382023,-0.026049837859158115
39,smoothness stiffness,interaction,0.013543739615361055,0.07082162104606496,0.7606634693208264
39,weight_gsm stiffness,interaction,0.02506400670866171,0.00020520725231147895,-0.03392293544440222
40,smoothness,main,0.9756098604625281,0.01643860936170912,2.0950612498743086
40,weight_gsm,main,10.966148655067693,1.9807976772214153,-0.2935714339668759
40,stiffness,main,0.05330996856736368,0.0004861888414692594,0.242272098600274
40,smoothness weight_gsm,interaction,0.20704820450781228,0.001131122709152832,-0.03392379734164447
40,smoothness stiffness,interaction,0.01426162410835356,0.05472694679587388,0.40510224654961946
40,weight_gsm stiffness,interaction,0.024362162863623582,0.00034425215233604425,-0.03712346157132094
41,smoothness,main,0.8986704581145456,0.012270707941275438,2.2774962724912253
41,weight_gsm,main,11.701378644035573,1.8546043249877466,-0.29988215669563145
41,stiffness,main,0.041835535960923986,0.0003525330622073497,2.256326571467862
41,smoothness weight_gsm,interaction,0.1673345977180536,0.0010077643193203921,-0.03202141346293376
41,smoothness stiffness,interaction,0.009171170663725848,0.06280227388573181,0.7302081923726574
41,weight_gsm stiffness,interaction,0.022493933268356536,0.00023913992550629316,-0.035261293457268236
42,smoothness,main,1.247874127206902,0.0195228764870339,3.2665041757909385
42,weight_gsm,main,11.712394502240732,1.8427245456617058,-0.3049354073773135
42,stiffness,main,0.09245129703037819,0.0004872354426702641,1.9856095758615773
42,smoothness weight_gsm,interaction,0.1731780578356196,0.0008858940967722106,-0.03085415650806079
42,smoothness stiffness,interaction,0.014142825249852276,0.048923208316634714,0.8150856257305068
42,weight_gsm stiffness,interaction,0.024408028562908492,0.0003278523664236088,-0.036216319486627624
43,smoothness,main,1.1298298185313376,0.015477848743005307,3.5384065687416095
43,weight_gsm,main,11.38342138479799,1.8434311481244816,-0.3061493836740562
43,stiffness,main,0.06754569702296441,0.0004686634242963228,1.7625636170562808
43,smoothness weight_gsm,interaction,0.16837506784015943,0.0011075735138265208,-0.029800244099816606
43,smoothness stiffness,interaction,0.012446703661444146,0.0568865809576086,0.863903739826994
43,weight_gsm stiffness,interaction,0.027368267581283048,0.00028133944335666515,-0.037662328194123525
44,smoothness,main,1.0248016905487418,0.01387330248260622,3.1053463262009884
44,weight_gsm,main,10.995787666275309,1.9301645692517944,-0.2992353773124811
44,stiffness,main,0.059355324401957676,0.0003926625060087341,1.218037652014558
44,smoothness weight_gsm,interaction,0.15540269559327383,0.0009293053343455537,-0.02885160502479505
44,smoothness stiffness,interaction,0.014599830910309801,0.06609011750822104,0.6203566246381803
44,weight_gsm stiffness,interaction,0.025519340670332537,0.0001734572557049674,-0.0342558378309073
45,smoothness,main,0.9099962790593701,0.01278494647086873,2.7970027719674233
45,weight_gsm,main,11.356982980657085,1.8848444546710053,-0.2983801560639153
45,stiffness,main,0.07437425235139025,0.0005767124716464566,1.1076906811043603
45,smoothness weight_gsm,interaction,0.12682709128382186,0.001326072885984586,-0.02970296128446927
45,smoothness stiffness,interaction,0.012074934266807311,0.06824369818521409,0.6161972107778685
45,weight_gsm stiffness,interaction,0.02716545632033048,0.0002571334512524115,-0.03581925078218977
46,smoothness,main,1.0675300565721322,0.01761848888379335,2.6222600042778486
46,weight_gsm,main,11.13168937113296,1.9395049633043677,-0.2968094444686192
46,stiffness,main,0.07245652177142549,0.0004560629887474632,0.4301618846302552
46,smoothness weight_gsm,interaction,0.18981311892656955,0.0007363293596272302,-0.03158686335370785
46,smoothness stiffness,interaction,0.009925103341635726,0.05486731790478022,0.5468013116406869
46,weight_gsm stiffness,interaction,0.025701413084958276,0.0001593495431023384,-0.03925411276432262
47,smoothness,main,0.9218054414315794,0.012977008362164944,3.216354372556994
47,weight_gsm,main,11.618428180529177,1.8493879239725348,-0.3060373004689969
47,stiffness,main,0.09955867800876589,0.0008822484170289858,2.2705989911155346
47,smoothness weight_gsm,interaction,0.1548530461610005,0.0015835274170323155,-0.02918600044781407
47,smoothness stiffness,interaction,0.0136407098463627,0.06958354598962838,0.8505606958268723
47,weight_gsm stiffness,interaction,0.039639580484297506,0.00027504336156434215,-0.03564940325335703
48,smoothness,main,0.960944258667236,0.012305959437244518,3.058811683993406
48,weight_gsm,main,11.455218978328666,1.8121646992152978,-0.3051100603544512
48,stiffness,main,0.056099775831579025,0.0003965622583447459,2.0804302056623123
48,smoothness weight_gsm,interaction,0.16600137798727105,0.0009112349832749889,-0.02817184315969819
48,smoothness stiffness,interaction,0.010113721432558702,0.06965126660017008,0.878944393651058
48,weight_gsm stiffness,interaction,0.025058635340060528,0.00048008225356005463,-0.03510527233189735
49,smoothness,main,1.0230690909214515,0.01496023457972403,2.289967847655137
49,weight_gsm,main,11.131904245555486,1.8889570662894635,-0.2989596490996944
49,stiffness,main,0.0852966757337947,0.0006729155042556667,1.9349237302504065
49,smoothness weight_gsm,interaction,0.18159087459093684,0.0011031241547571624,-0.032711635623096716
49,smoothness stiffness,interaction,0.016271338515224165,0.05577914649334158,0.6881602571530763
49,weight_gsm stiffness,interaction,0.04042374750305898,0.0004409245620995428,-0.03821287848298381
